"gid";"id_grid";"dir";"coor";"x";"y"
415;397;"A 5C O 46 O 20";"3.463131311352,-76.587933088835";-76.587933088835;3.463131311352
416;397;"C 46 O 5C O 03";"3.463230229797,-76.587711070403";-76.587711070403;3.463230229797
417;397;"A 5C O 46 O 40";"3.463241598829,-76.588136846316";-76.588136846316;3.463241598829
418;397;"A 5 O 46 O 24";"3.462997738444,-76.588013596957";-76.588013596957;3.462997738444
419;398;"A 5E O 46 O 17";"3.463759772866,-76.587870355231";-76.587870355231;3.463759772866
420;398;"C 46A O 5C O 12";"3.463452098533,-76.588270605698";-76.588270605698;3.463452098533
421;398;"A 5C O 46A O 03";"3.463576528138,-76.588339193514";-76.588339193514;3.463576528138
422;398;"A 5D O 46 O 21";"3.46341111483,-76.587980858598";-76.587980858598;3.46341111483
423;398;"A 5D O 46 O 15";"3.463354311261,-76.587892378268";-76.587892378268;3.463354311261
424;398;"C 46A O 5D O 27";"3.463767179353,-76.58790972467";-76.58790972467;3.463767179353
425;398;"C 46A O 5D O 30";"3.463656390558,-76.587719793751";-76.587719793751;3.463656390558
426;398;"C 46A O 5D O 21";"3.463732731306,-76.588022730567";-76.588022730567;3.463732731306
427;398;"A 5E O 46 O 15";"3.463505848557,-76.587663290021";-76.587663290021;3.463505848557
428;398;"A 5E O 46 O 09";"3.463481989638,-76.587597339623";-76.587597339623;3.463481989638
429;398;"C 46 O 5D O 09  1";"3.463401274024,-76.587644686843";-76.587644686843;3.463401274024
430;398;"C 46 O 5D O 10";"3.463238107803,-76.587509398507";-76.587509398507;3.463238107803
431;398;"A 5D O 46 O 63";"3.463787920186,-76.587936320499";-76.587936320499;3.463787920186
432;398;"C 46A O 5D O 35";"3.463784221496,-76.587855498912";-76.587855498912;3.463784221496
433;398;"C 46B O 5D O 09";"3.463962418678,-76.588272388952";-76.588272388952;3.463962418678
434;398;"C 46B O 5D O 04";"3.463792966744,-76.588258712896";-76.588258712896;3.463792966744
435;398;"A 5D O 46B O 09";"3.463729417492,-76.587892695357";-76.587892695357;3.463729417492
436;398;"A 5D O 46B O 03";"3.46374460551,-76.587859045";-76.587859045;3.46374460551
437;398;"C 46A O 5C O 13";"3.463603268982,-76.588286220395";-76.588286220395;3.463603268982
438;398;"C 46A O 5D O 03";"3.463673872984,-76.588204899489";-76.588204899489;3.463673872984
439;398;"C 46A O 5D O 09 01";"3.463698199603,-76.588130720648";-76.588130720648;3.463698199603
440;398;"C 46A O 5D O 15";"3.463715489777,-76.588074987537";-76.588074987537;3.463715489777
441;398;"A 5D O 46A O 15 0200";"3.463722829783,-76.588403200956";-76.588403200956;3.463722829783
442;398;"A 6 O 46B O 02 00";"3.463858743689,-76.587409207992";-76.587409207992;3.463858743689
443;398;"A 5D O 44A O 71";"3.463361224199,-76.58737741557";-76.58737741557;3.463361224199
444;398;"A 5D O 46 O 03";"3.463068064068,-76.587797225968";-76.587797225968;3.463068064068
445;398;"C 46A O 5D O 16 00";"3.46360828764,-76.587836365955";-76.587836365955;3.46360828764
446;398;"A 5A O 46 O 92  1";"3.463424367437,-76.588371081703";-76.588371081703;3.463424367437
447;398;"A 5E O 46B O 03";"3.46403470312,-76.587948174512";-76.587948174512;3.46403470312
448;398;"A 5D O 46A O 09  1";"3.463742438784,-76.587857429214";-76.587857429214;3.463742438784
449;398;"C 46 O 5C O 10";"3.46302926094,-76.587630321588";-76.587630321588;3.46302926094
450;398;"A 5C O 46 O 20";"3.463131311352,-76.587933088835";-76.587933088835;3.463131311352
451;398;"C 46 O 5C O 03";"3.463230229797,-76.587711070403";-76.587711070403;3.463230229797
452;398;"A 5C O 46 O 40";"3.463241598829,-76.588136846316";-76.588136846316;3.463241598829
453;398;"A 5C O 46A O 04";"3.463832442148,-76.587744640296";-76.587744640296;3.463832442148
454;398;"C 46A O 5D O 24";"3.46362783305,-76.58778700565";-76.58778700565;3.46362783305
455;398;"A 5D O 46 O 27";"3.463464258283,-76.588052407055";-76.588052407055;3.463464258283
456;398;"A 5D O 46A O 15";"3.463722829783,-76.588403200956";-76.588403200956;3.463722829783
457;398;"A 5E O 46A O 09";"3.463871252769,-76.587920823205";-76.587920823205;3.463871252769
458;398;"A 5E O 46 O 23";"3.463583815266,-76.587639994337";-76.587639994337;3.463583815266
459;398;"A 5E O 46 O 19";"3.463545596806,-76.587719367252";-76.587719367252;3.463545596806
460;398;"C 46B O 5D O 20";"3.463851492097,-76.588008925442";-76.588008925442;3.463851492097
461;398;"A 5 O 46 O 24";"3.462997738444,-76.588013596957";-76.588013596957;3.462997738444
462;399;"C 47B O 5C O 30";"3.464611328852,-76.588324666";-76.588324666;3.464611328852
463;399;"A 5E O 47A O 05";"3.46455860115,-76.588088447618";-76.588088447618;3.46455860115
464;399;"C 47B O 5D O 03";"3.464699581674,-76.588238007061";-76.588238007061;3.464699581674
465;399;"C 47A O 5C O 23";"3.464543917829,-76.588233981456";-76.588233981456;3.464543917829
466;399;"C 47B O 5C O 18";"3.464602111147,-76.588388032066";-76.588388032066;3.464602111147
467;399;"C 47B O 5C O 29";"3.464685282212,-76.588300616305";-76.588300616305;3.464685282212
468;399;"C 47 O 5D O 16";"3.464122953188,-76.588181184379";-76.588181184379;3.464122953188
469;399;"A 6 O 46B O 04";"3.464242065787,-76.587593294732";-76.587593294732;3.464242065787
470;399;"A 5E O 46B O 09";"3.464186216584,-76.587916440194";-76.587916440194;3.464186216584
471;399;"C 47 O 5D O 20";"3.464159714075,-76.588039551537";-76.588039551537;3.464159714075
472;399;"C 47 O 5D O 13  1";"3.464277841115,-76.588289819695";-76.588289819695;3.464277841115
473;399;"C 47A O 5C O 09";"3.46452029508,-76.588417816962";-76.588417816962;3.46452029508
474;399;"A 6 O 47B O 04";"3.46462017751,-76.587775469709";-76.587775469709;3.46462017751
475;399;"A 5D O 47B B 18";"3.464805561934,-76.588230790186";-76.588230790186;3.464805561934
476;399;"C 47B O 5D O 14";"3.464602666203,-76.588171433028";-76.588171433028;3.464602666203
477;399;"A 5E O 46B O 03";"3.46403470312,-76.587948174512";-76.587948174512;3.46403470312
478;399;"A 5C O 46A O 04";"3.463832442148,-76.587744640296";-76.587744640296;3.463832442148
479;399;"A 5E O 47 O 09";"3.464290879571,-76.588206620311";-76.588206620311;3.464290879571
480;399;"A 5E O 47 O 23";"3.464433250122,-76.588231999664";-76.588231999664;3.464433250122
481;399;"A 5E O 47 O 17";"3.464336250774,-76.588215954831";-76.588215954831;3.464336250774
482;399;"C 47A O 5C O 24";"3.46442412575,-76.588322364065";-76.588322364065;3.46442412575
483;399;"C 47A O 5C O 17";"3.464544743766,-76.58831323654";-76.58831323654;3.464544743766
484;399;"C 47A O 5C O 16";"3.464414913655,-76.588395637925";-76.588395637925;3.464414913655
485;399;"A 5E O 46A O 09";"3.463871252769,-76.587920823205";-76.587920823205;3.463871252769
486;399;"C 46B O 5D O 20";"3.463851492097,-76.588008925442";-76.588008925442;3.463851492097
487;399;"A 6 O 47B O 02";"3.4644988565,-76.587715888534";-76.587715888534;3.4644988565
488;400;"A 5D O 47B B 19";"3.464860375663,-76.588254589339";-76.588254589339;3.464860375663
489;400;"A 5D O 47B B 18";"3.464805561934,-76.588230790186";-76.588230790186;3.464805561934
490;445;"C 42 O 5A O 13";"3.461336828285,-76.586812805856";-76.586812805856;3.461336828285
491;445;"C 44 O 5 O 22";"3.461565406831,-76.587292180401";-76.587292180401;3.461565406831
492;445;"C 42 O 5A O 39";"3.461407065262,-76.58678460739";-76.58678460739;3.461407065262
493;445;"C 44 O 5C 10";"3.461505266538,-76.587317435371";-76.587317435371;3.461505266538
494;445;"A 5E O 48B O 27";"3.461313178684,-76.586571994977";-76.586571994977;3.461313178684
495;445;"A 5 O 42 O 11";"3.461557035989,-76.586689939289";-76.586689939289;3.461557035989
496;445;"A 5A O 42 O 91";"3.461495517993,-76.586636216969";-76.586636216969;3.461495517993
497;445;"A 5A O 42 O 39";"3.461236981049,-76.586513597944";-76.586513597944;3.461236981049
498;445;"C 44A O 5C 16";"3.46153533673,-76.587304807887";-76.587304807887;3.46153533673
499;445;"C 42 O 5A O 40";"3.461355640178,-76.586650009501";-76.586650009501;3.461355640178
500;445;"A 5A O 41A O 21";"3.461258128016,-76.586511124958";-76.586511124958;3.461258128016
501;445;"A 5E O 48B O 15";"3.461495517993,-76.586636216969";-76.586636216969;3.461495517993
502;445;"A 4A O 44A O 12";"3.461471480415,-76.587189510202";-76.587189510202;3.461471480415
503;445;"A 4A O 42 O 65";"3.461191244173,-76.58695931421";-76.58695931421;3.461191244173
504;445;"A 4A O 42 O 11";"3.461039612261,-76.586554282149";-76.586554282149;3.461039612261
505;445;"A 4A O 42 O 17";"3.461058062685,-76.586607507476";-76.586607507476;3.461058062685
506;445;"A 4A O 42 O 23";"3.461073376691,-76.586647363302";-76.586647363302;3.461073376691
507;445;"A 4A O 42 O 29";"3.461089966517,-76.586687616842";-76.586687616842;3.461089966517
508;445;"A 4A O 42 O 35";"3.461105797729,-76.58673175584";-76.58673175584;3.461105797729
509;445;"A 4A O 42 O 41";"3.461120978362,-76.586771947569";-76.586771947569;3.461120978362
510;445;"A 4A O 42 O 47";"3.461136119935,-76.586813633788";-76.586813633788;3.461136119935
511;445;"A 4A O 42 O 59";"3.461174689341,-76.586913855728";-76.586913855728;3.461174689341
512;445;"A 4A O 42 O 71";"3.461207060453,-76.587002791859";-76.587002791859;3.461207060453
513;445;"A 4A O 42 O 36";"3.461223769194,-76.586583211351";-76.586583211351;3.461223769194
514;445;"A 4A O 42 O 42";"3.461313178684,-76.586571994977";-76.586571994977;3.461313178684
515;445;"A 4A O 42 O 48";"3.461286676814,-76.58666018412";-76.58666018412;3.461286676814
516;445;"A 4A O 42 O 54";"3.461274433867,-76.586721732198";-76.586721732198;3.461274433867
517;445;"A 4A O 44 O 06";"3.46134664839,-76.586810410551";-76.586810410551;3.46134664839
518;445;"A 4A O 44 O 12";"3.461376392115,-76.586907309182";-76.586907309182;3.461376392115
519;445;"A 4A O 44 O 18";"3.461388865879,-76.586963242693";-76.586963242693;3.461388865879
520;445;"A 4A O 44 O 24";"3.46141987606,-76.587041195534";-76.587041195534;3.46141987606
521;445;"A 4A O 44 O 05";"3.461226785852,-76.587052976484";-76.587052976484;3.461226785852
522;445;"A 4A O 42 O 53";"3.461154807686,-76.586862023113";-76.586862023113;3.461154807686
523;445;"C 44 O 4A O 23";"3.461471957468,-76.586725350559";-76.586725350559;3.461471957468
524;445;"C 44 O 4A O 20 00";"3.461350477405,-76.586692705263";-76.586692705263;3.461350477405
525;445;"C 44A O 4A O 11";"3.461599683902,-76.587129130157";-76.587129130157;3.461599683902
526;445;"C 44A O 4A O 17";"3.461649559065,-76.587121175513";-76.587121175513;3.461649559065
527;445;"A 4A O 44A O 18";"3.461474257299,-76.587194235085";-76.587194235085;3.461474257299
528;445;"A 4A O 44 O 11";"3.461248901601,-76.587113794125";-76.587113794125;3.461248901601
529;445;"A 4A O 44A O 24";"3.46150770358,-76.587293712223";-76.587293712223;3.46150770358
530;445;"A 4 O 42 17";"3.461179949983,-76.586896166481";-76.586896166481;3.461179949983
531;445;"A 4 O 42 17";"3.461179949983,-76.586896166481";-76.586896166481;3.461179949983
532;446;"C 44 O 5 O 21";"3.461616641129,-76.587426927993";-76.587426927993;3.461616641129
533;446;"A 5A O 44 O 22";"3.462114749483,-76.586908567593";-76.586908567593;3.462114749483
534;446;"A 5A O 44 O 16";"3.461979310643,-76.586882396301";-76.586882396301;3.461979310643
535;446;"A 5A O 44 O 04";"3.461878226275,-76.586728098037";-76.586728098037;3.461878226275
536;446;"C 44 O 5A O 04";"3.46174249135,-76.586601886917";-76.586601886917;3.46174249135
537;446;"A 5A O 42 O 88";"3.461657575741,-76.586510254143";-76.586510254143;3.461657575741
538;446;"A 5A O 44 O 40";"3.462271800761,-76.587021227756";-76.587021227756;3.462271800761
539;446;"A 5A O 44 O 28";"3.462362348444,-76.587100283021";-76.587100283021;3.462362348444
540;446;"A 5A O 44 O 34";"3.462217271326,-76.586974124797";-76.586974124797;3.462217271326
541;446;"A 5A O 44 O 46";"3.462327642769,-76.587093135812";-76.587093135812;3.462327642769
542;446;"A 5D O 44A O 49";"3.462240991643,-76.587281976548";-76.587281976548;3.462240991643
543;446;"A 5C O 44A O 03";"3.462214198661,-76.587209885604";-76.587209885604;3.462214198661
544;446;"C 44 O 5E 03";"3.461526430639,-76.587464810346";-76.587464810346;3.461526430639
545;446;"A 5E O 44 O 10";"3.462342434401,-76.587082575823";-76.587082575823;3.462342434401
546;446;"C 44 O 5C 30 01";"3.461605500389,-76.587275343783";-76.587275343783;3.461605500389
547;446;"A 5D O 44A O 43";"3.46223435366,-76.587276074087";-76.587276074087;3.46223435366
548;446;"A 5D O 44A O 37";"3.462227715676,-76.587270171717";-76.587270171717;3.462227715676
549;446;"A 5D O 44A O 07";"3.462194525669,-76.587240659778";-76.587240659778;3.462194525669
550;446;"A 5D O 44A O 07";"3.462218623984,-76.587213820547";-76.587213820547;3.462218623984
551;446;"C 42 O 5A O 13";"3.461336828285,-76.586812805856";-76.586812805856;3.461336828285
552;446;"C 44 O 5 O 22";"3.461565406831,-76.587292180401";-76.587292180401;3.461565406831
553;446;"A 5 O 45 O 10";"3.46231833609,-76.587109414971";-76.587109414971;3.46231833609
554;446;"A 5 O 45 O 04";"3.462311698106,-76.587103512602";-76.587103512602;3.462311698106
555;446;"A 5 O 42 O 16";"3.461720660067,-76.586674843072";-76.586674843072;3.461720660067
556;446;"A 5 O 42 O 22";"3.461728905639,-76.58668738052";-76.58668738052;3.461728905639
557;446;"A 5 O 42 O 10";"3.461712414495,-76.586662305533";-76.586662305533;3.461712414495
558;446;"C 42 O 5A O 39";"3.461407065262,-76.58678460739";-76.58678460739;3.461407065262
559;446;"A 5 O 45 O 16";"3.462324974165,-76.587115317431";-76.587115317431;3.462324974165
560;446;"A 5 O 42 O 40";"3.461753642263,-76.586724993048";-76.586724993048;3.461753642263
561;446;"A 5 O 45 O 22";"3.462331612149,-76.5871212198";-76.5871212198;3.462331612149
562;446;"A 5 O 42 O 34";"3.461745396691,-76.586712455509";-76.586712455509;3.461745396691
563;446;"A 5 O 42 O 28";"3.46173715112,-76.586699918059";-76.586699918059;3.46173715112
564;446;"C 44 O 5C 10";"3.461505266538,-76.587317435371";-76.587317435371;3.461505266538
565;446;"A 5C O 44A O 09";"3.46219673833,-76.587242627205";-76.587242627205;3.46219673833
566;446;"A 5A O 41A O 03 0200";"3.461886469413,-76.586744408921";-76.586744408921;3.461886469413
567;446;"C 44 O 5 O 15";"3.461586570936,-76.587439555385";-76.587439555385;3.461586570936
568;446;"A 5C O 44 O 20";"3.462355825026,-76.586733950797";-76.586733950797;3.462355825026
569;446;"A 5C O 44A O 11";"3.462223049306,-76.58721775549";-76.58721775549;3.462223049306
570;446;"A 5D O 44A O 15";"3.462203376404,-76.587248529574";-76.587248529574;3.462203376404
571;446;"A 5 O 42 O 11";"3.461557035989,-76.586689939289";-76.586689939289;3.461557035989
572;446;"A 5A O 42 O 91";"3.461495517993,-76.586636216969";-76.586636216969;3.461495517993
573;446;"A 5A O 44 O 23";"3.462212227049,-76.587256399461";-76.587256399461;3.462212227049
574;446;"A 5A O 44 O 15";"3.462227474628,-76.587221690433";-76.587221690433;3.462227474628
575;446;"A 5A O 44A O 17";"3.461877742617,-76.587088175347";-76.587088175347;3.461877742617
576;446;"A 5A O 44A O 23 00";"3.461914093787,-76.587116746697";-76.587116746697;3.461914093787
577;446;"C 44A O 5C 16";"3.46153533673,-76.587304807887";-76.587304807887;3.46153533673
578;446;"A 5A O 45 O 44";"3.462380049736,-76.587116022704";-76.587116022704;3.462380049736
579;446;"C 44 O 5C 30";"3.461605500389,-76.587275343783";-76.587275343783;3.461605500389
580;446;"A 5C O 44 O 10";"3.462342434401,-76.587082575823";-76.587082575823;3.462342434401
581;446;"A 5C O 44A O 16";"3.462349072385,-76.587088478192";-76.587088478192;3.462349072385
582;446;"A 5C O 44A O 04";"3.462045648803,-76.586522626363";-76.586522626363;3.462045648803
583;446;"C 44A O 5C 05";"3.461536454007,-76.587460601216";-76.587460601216;3.461536454007
584;446;"A 5E O 48B O 15";"3.461495517993,-76.586636216969";-76.586636216969;3.461495517993
585;446;"A 5A O 44 O 52";"3.462400997292,-76.587143639488";-76.587143639488;3.462400997292
586;446;"C 44 O 5A O 07";"3.461878226275,-76.586728098037";-76.586728098037;3.461878226275
587;446;"A 5D O 44A O 43";"3.46223435366,-76.587276074087";-76.587276074087;3.46223435366
588;446;"A 4A O 44A O 12";"3.461471480415,-76.587189510202";-76.587189510202;3.461471480415
589;446;"A 5A O 44 O 29";"3.462006251735,-76.587137726107";-76.587137726107;3.462006251735
590;446;"A 5A O 44B O 23";"3.462307272783,-76.587099577659";-76.587099577659;3.462307272783
591;446;"A 4A O 44 O 06";"3.46134664839,-76.586810410551";-76.586810410551;3.46134664839
592;446;"A 4A O 44 O 12";"3.461376392115,-76.586907309182";-76.586907309182;3.461376392115
593;446;"A 4A O 44 O 18";"3.461388865879,-76.586963242693";-76.586963242693;3.461388865879
594;446;"A 4A O 44 O 24";"3.46141987606,-76.587041195534";-76.587041195534;3.46141987606
595;446;"C 44 O 4A O 23";"3.461471957468,-76.586725350559";-76.586725350559;3.461471957468
596;446;"C 44A O 4A O 11";"3.461599683902,-76.587129130157";-76.587129130157;3.461599683902
597;446;"C 44A O 4A O 17";"3.461649559065,-76.587121175513";-76.587121175513;3.461649559065
598;446;"C 44A O 4A O 25";"3.461687148431,-76.587094167469";-76.587094167469;3.461687148431
599;446;"C 44A O 4A O 29";"3.461806743982,-76.587041886758";-76.587041886758;3.461806743982
600;446;"A 4A O 44A O 18";"3.461474257299,-76.587194235085";-76.587194235085;3.461474257299
601;446;"C 44B O 4A O 83";"3.462005255327,-76.587253576698";-76.587253576698;3.462005255327
602;446;"A 4A O 44A O 24";"3.46150770358,-76.587293712223";-76.587293712223;3.46150770358
603;446;"C 44B O 4A O 23";"3.461544902087,-76.58745792284";-76.58745792284;3.461544902087
604;446;"C 44B O 4A O 29";"3.461597261152,-76.587438050804";-76.587438050804;3.461597261152
605;446;"C 44B O 4A O 35";"3.461655765047,-76.587421584439";-76.587421584439;3.461655765047
606;446;"C 44B O 4A O 41";"3.461712652873,-76.587405413121";-76.587405413121;3.461712652873
607;446;"C 44B O 4A O 47";"3.461767966671,-76.587387513813";-76.587387513813;3.461767966671
608;446;"C 44B O 4A O 53";"3.461821456612,-76.587366817004";-76.587366817004;3.461821456612
609;446;"C 44B O 4A O 77";"3.46197675732,-76.587302839763";-76.587302839763;3.46197675732
610;446;"C 44B O 4A O 89";"3.462118349734,-76.587211181287";-76.587211181287;3.462118349734
611;446;"C 44B O 4A O 30";"3.461678244553,-76.587258684109";-76.587258684109;3.461678244553
612;446;"C 44B O 4A O 36";"3.461733751463,-76.587227179885";-76.587227179885;3.461733751463
613;446;"C 44B O 4A O 42";"3.46174594074,-76.587222648978";-76.587222648978;3.46174594074
614;446;"C 44B O 4A O 48";"3.461716261578,-76.587059367014";-76.587059367014;3.461716261578
615;446;"C 44B O 4A O 60";"3.461852695772,-76.587200184949";-76.587200184949;3.461852695772
616;446;"C 44B O 4A O 71";"3.461927740347,-76.587323077941";-76.587323077941;3.461927740347
617;446;"C 44B O 4A O 34";"3.461715243424,-76.587250182227";-76.587250182227;3.461715243424
618;446;"A 5 O 44 13";"3.462215283057,-76.58721084986";-76.58721084986;3.462215283057
619;447;"A 5C O 44A O 62";"3.462952865938,-76.587471886085";-76.587471886085;3.462952865938
620;447;"A 5A O 44 O 40";"3.462271800761,-76.587021227756";-76.587021227756;3.462271800761
621;447;"A 5A O 44 O 88";"3.462679844392,-76.587448781221";-76.587448781221;3.462679844392
622;447;"A 5A O 44 O 28";"3.462362348444,-76.587100283021";-76.587100283021;3.462362348444
623;447;"A 5A O 44 O 94";"3.462703805019,-76.587496339748";-76.587496339748;3.462703805019
624;447;"A 5A O 44 O 34";"3.462217271326,-76.586974124797";-76.586974124797;3.462217271326
625;447;"A 5A O 44 O 82  1";"3.462652919179,-76.587403239261";-76.587403239261;3.462652919179
626;447;"A 5A O 44 O 76";"3.46262546727,-76.587357876905";-76.587357876905;3.46262546727
627;447;"A 5A O 44 O 70";"3.462607330533,-76.587291508608";-76.587291508608;3.462607330533
628;447;"A 5A O 44 O 64";"3.462564054057,-76.587217803854";-76.587217803854;3.462564054057
629;447;"A 5A O 44 O 46";"3.462327642769,-76.587093135812";-76.587093135812;3.462327642769
630;447;"A 5A O 44 O 1 1";"3.462739145784,-76.587559987467";-76.587559987467;3.462739145784
631;447;"A 5D O 44A O 49";"3.462240991643,-76.587281976548";-76.587281976548;3.462240991643
632;447;"A 5C O 44A O 56";"3.462807140071,-76.587264313966";-76.587264313966;3.462807140071
633;447;"A 5C O 44A O 03";"3.462214198661,-76.587209885604";-76.587209885604;3.462214198661
634;447;"A 5E O 44 O 10";"3.462342434401,-76.587082575823";-76.587082575823;3.462342434401
635;447;"A 5D O 44A O 43";"3.46223435366,-76.587276074087";-76.587276074087;3.46223435366
636;447;"A 5D O 44A O 37";"3.462227715676,-76.587270171717";-76.587270171717;3.462227715676
637;447;"A 5D O 44A O 50";"3.462732931142,-76.586606922142";-76.586606922142;3.462732931142
638;447;"A 5C O 44A O 22";"3.462801837285,-76.587035314367";-76.587035314367;3.462801837285
639;447;"A 5D O 44A O 07";"3.462194525669,-76.587240659778";-76.587240659778;3.462194525669
640;447;"A 5D O 44A O 19";"3.462388995219,-76.586589750747";-76.586589750747;3.462388995219
641;447;"A 5D O 44A O 07";"3.462218623984,-76.587213820547";-76.587213820547;3.462218623984
642;447;"A 5C O 44A O 50";"3.462770373045,-76.587169978832";-76.587169978832;3.462770373045
643;447;"A 5 O 45 O 10";"3.46231833609,-76.587109414971";-76.587109414971;3.46231833609
644;447;"A 5 O 45 O 04";"3.462311698106,-76.587103512602";-76.587103512602;3.462311698106
645;447;"A 5 O 45 O 16";"3.462324974165,-76.587115317431";-76.587115317431;3.462324974165
646;447;"A 5 O 45 O 22";"3.462331612149,-76.5871212198";-76.5871212198;3.462331612149
647;447;"A 5A O 44 O 58 01";"3.462524492209,-76.587152888966";-76.587152888966;3.462524492209
648;447;"A 5C O 44A O 09";"3.46219673833,-76.587242627205";-76.587242627205;3.46219673833
649;447;"A 5C O 44 O 20";"3.462355825026,-76.586733950797";-76.586733950797;3.462355825026
650;447;"A 5C O 44A O 11";"3.462223049306,-76.58721775549";-76.58721775549;3.462223049306
651;447;"A 5D O 44A O 15";"3.462203376404,-76.587248529574";-76.587248529574;3.462203376404
652;447;"A 5A O 44 O 23";"3.462212227049,-76.587256399461";-76.587256399461;3.462212227049
653;447;"A 5A O 44 O 15";"3.462227474628,-76.587221690433";-76.587221690433;3.462227474628
654;447;"A 5A O 45 O 44";"3.462380049736,-76.587116022704";-76.587116022704;3.462380049736
655;447;"A 5D O 44A O 61";"3.462871018548,-76.587220313335";-76.587220313335;3.462871018548
656;447;"A 5C O 44A O 10";"3.462595230282,-76.586876645055";-76.586876645055;3.462595230282
657;447;"A 5C O 44 O 10";"3.462342434401,-76.587082575823";-76.587082575823;3.462342434401
658;447;"A 5D O 44A O 56";"3.463139131469,-76.587176133422";-76.587176133422;3.463139131469
659;447;"A 5D O 44A O 67";"3.462951880718,-76.587125234144";-76.587125234144;3.462951880718
660;447;"A 5C O 44A O 55";"3.462785908063,-76.587543345191";-76.587543345191;3.462785908063
661;447;"A 5D O 44A O 55";"3.462840678268,-76.587123536647";-76.587123536647;3.462840678268
662;447;"A 5D O 44A O 73";"3.463073101263,-76.587322388502";-76.587322388502;3.463073101263
663;447;"A 5C O 44A O 16";"3.462349072385,-76.587088478192";-76.587088478192;3.462349072385
664;447;"A 5A O 42 O 64";"3.46256501061,-76.587219870982";-76.587219870982;3.46256501061
665;447;"A 5D O 44A O 31";"3.462727077742,-76.586946302305";-76.586946302305;3.462727077742
666;447;"A 5D O 44A O 25";"3.462524150441,-76.586746252283";-76.586746252283;3.462524150441
667;447;"A 5A O 44 O 52";"3.462400997292,-76.587143639488";-76.587143639488;3.462400997292
668;447;"A 5D O 44A O 43";"3.46223435366,-76.587276074087";-76.587276074087;3.46223435366
669;447;"A 5A O 44B O 23";"3.462307272783,-76.587099577659";-76.587099577659;3.462307272783
670;447;"A 5A O 44 O 58";"3.462524492209,-76.587152888966";-76.587152888966;3.462524492209
671;447;"A 5 O 44 13";"3.462215283057,-76.58721084986";-76.58721084986;3.462215283057
672;448;"A 5D O 44A O 71";"3.463361224199,-76.58737741557";-76.58737741557;3.463361224199
673;448;"A 5D O 44A O 56";"3.463139131469,-76.587176133422";-76.587176133422;3.463139131469
674;448;"A 5D O 44A O 73";"3.463073101263,-76.587322388502";-76.587322388502;3.463073101263
675;448;"A 6 O 46B O 02 00";"3.463858743689,-76.587409207992";-76.587409207992;3.463858743689
676;497;"A 5A O 41 O 55";"3.460425930312,-76.585662735253";-76.585662735253;3.460425930312
677;497;"A 5A O 41 O 29";"3.46038583063,-76.585597222117";-76.585597222117;3.46038583063
678;497;"A 5A O 41 O 35";"3.460406096024,-76.585627471734";-76.585627471734;3.460406096024
679;497;"A 5A O 41A O 03";"3.460473358287,-76.585691342823";-76.585691342823;3.460473358287
680;497;"A 5A O 41A O 27";"3.460600664355,-76.58582627504";-76.58582627504;3.460600664355
681;497;"C 41A O 4 O 10";"3.460292341978,-76.585586676959";-76.585586676959;3.460292341978
682;497;"C 41A O 4 O 16";"3.460352502803,-76.585630319429";-76.585630319429;3.460352502803
683;497;"A 5A O 41A O 09";"3.460490670354,-76.585709923407";-76.585709923407;3.460490670354
684;497;"A 5A O 42 O 11";"3.460809716233,-76.586054972388";-76.586054972388;3.460809716233
685;497;"C 41A O 4 O 30";"3.460381426755,-76.585654387171";-76.585654387171;3.460381426755
686;497;"C 41A O 4 O 26";"3.460390310448,-76.585644699111";-76.585644699111;3.460390310448
687;497;"A 5A O 41A O 33";"3.460653189688,-76.585870895022";-76.585870895022;3.460653189688
688;497;"A 5A O 42 O 03";"3.460676747383,-76.585914856342";-76.585914856342;3.460676747383
689;497;"A 5A O 42 O 09";"3.460737477232,-76.585998861286";-76.585998861286;3.460737477232
690;498;"A 5A O 42 O 46";"3.461340689358,-76.586306239538";-76.586306239538;3.461340689358
691;498;"A 5A O 42 O 22";"3.46110070471,-76.586103242458";-76.586103242458;3.46110070471
692;498;"A 5A O 41A O 15 00";"3.461303470342,-76.586321296637";-76.586321296637;3.461303470342
693;498;"A 5A O 42 O 70";"3.46147391969,-76.586392647241";-76.586392647241;3.46147391969
694;498;"A 5A O 42 O 76";"3.461536943948,-76.586425737412";-76.586425737412;3.461536943948
695;498;"A 5A O 42 O 58 01";"3.461417901629,-76.586373807121";-76.586373807121;3.461417901629
696;498;"A 5A O 42 O 52";"3.461378937679,-76.586348059325";-76.586348059325;3.461378937679
697;498;"A 5A O 42 O 46  1";"3.461340689358,-76.586306239538";-76.586306239538;3.461340689358
698;498;"A 5A O 42 O 40";"3.461295882836,-76.586273310762";-76.586273310762;3.461295882836
699;498;"A 5A O 42 O 34";"3.461243899335,-76.586235978622";-76.586235978622;3.461243899335
700;498;"A 5A O 42 O 28";"3.461189735907,-76.586198651261";-76.586198651261;3.461189735907
701;498;"A 5A O 42 O 16";"3.461015866472,-76.586018547479";-76.586018547479;3.461015866472
702;498;"A 5A O 41A O 27";"3.460600664355,-76.58582627504";-76.58582627504;3.460600664355
703;498;"A 5C O 44A O 05";"3.461242100658,-76.585760891571";-76.585760891571;3.461242100658
704;498;"C 44 O 5C 09";"3.461098888664,-76.585618533216";-76.585618533216;3.461098888664
