"gid";"id_grid";"dir";"coor";"x";"y"
6243;2812;"C 23D O 8B O 29";"3.455959803814,-76.566707043269";-76.566707043269;3.455959803814
6244;2812;"C 24A O 8A O 53";"3.456026210693,-76.567565662368";-76.567565662368;3.456026210693
6245;2812;"C 23E O 8B O 05";"3.455531484695,-76.567087707948";-76.567087707948;3.455531484695
6246;2812;"A 9 O 24 O 32";"3.456222768071,-76.56697344793";-76.56697344793;3.456222768071
6247;2889;"C 14A O 55 14A 0102";"3.40757645992,-76.565775155485";-76.565775155485;3.40757645992
6248;2889;"C 14A O 55 14 A0414";"3.40757645992,-76.565775155485";-76.565775155485;3.40757645992
6249;2889;"C 14A O 55 14 B0517";"3.40757645992,-76.565775155485";-76.565775155485;3.40757645992
6250;2889;"C 14A O 55 14 B0102";"3.40757645992,-76.565775155485";-76.565775155485;3.40757645992
6251;2889;"C 14A O 55 14 B0101";"3.40757645992,-76.565775155485";-76.565775155485;3.40757645992
6252;2889;"C 14A O 55 14 A0415";"3.40757645992,-76.565775155485";-76.565775155485;3.40757645992
6253;2889;"C 14A O 55 14 A0413";"3.40757645992,-76.565775155485";-76.565775155485;3.40757645992
6254;2889;"C 14A O 55 14 A0410";"3.40757645992,-76.565775155485";-76.565775155485;3.40757645992
6255;2889;"C 14A O 55 14 A0416";"3.40757645992,-76.565775155485";-76.565775155485;3.40757645992
6256;2889;"C 14A O 55 14 B0519";"3.40757645992,-76.565775155485";-76.565775155485;3.40757645992
6257;2889;"C 14A O 55 14 B0626";"3.40757645992,-76.565775155485";-76.565775155485;3.40757645992
6258;2889;"C 14A O 55 14 B0625";"3.40757645992,-76.565775155485";-76.565775155485;3.40757645992
6259;2889;"C 14A O 55 14 B0524";"3.40757645992,-76.565775155485";-76.565775155485;3.40757645992
6260;2889;"C 14A O 55 14 B0523";"3.40757645992,-76.565775155485";-76.565775155485;3.40757645992
6261;2889;"C 14A O 55 14 B0522";"3.40757645992,-76.565775155485";-76.565775155485;3.40757645992
6262;2889;"C 14A O 55 14 B0520";"3.40757645992,-76.565775155485";-76.565775155485;3.40757645992
6263;2889;"C 14A O 55 14 A0206";"3.40757645992,-76.565775155485";-76.565775155485;3.40757645992
6264;2889;"C 14A O 55 14 B0518";"3.40757645992,-76.565775155485";-76.565775155485;3.40757645992
6265;2889;"C 14A O 55 14 B0521";"3.40757645992,-76.565775155485";-76.565775155485;3.40757645992
6266;2889;"C 14A O 55 14 A0205";"3.40757645992,-76.565775155485";-76.565775155485;3.40757645992
6267;2889;"C 14A O 55 14 A0204";"3.40757645992,-76.565775155485";-76.565775155485;3.40757645992
6268;2889;"C 14A O 55 14 A0104";"3.40757645992,-76.565775155485";-76.565775155485;3.40757645992
6269;2889;"C 14A O 55 14 A0103";"3.40757645992,-76.565775155485";-76.565775155485;3.40757645992
6270;2889;"C 14A O 55 14 A0102";"3.40757645992,-76.565775155485";-76.565775155485;3.40757645992
6271;2889;"C 14A O 55 14 A0101";"3.40757645992,-76.565775155485";-76.565775155485;3.40757645992
6272;2889;"C 14A O 55 14 B0627";"3.40757645992,-76.565775155485";-76.565775155485;3.40757645992
6273;2889;"C 14A O 55 14 B0628";"3.40757645992,-76.565775155485";-76.565775155485;3.40757645992
6274;2889;"C 14A O 55 14ZC";"3.40757645992,-76.565775155485";-76.565775155485;3.40757645992
6275;2889;"C 14A O 55 14 B0630";"3.40757645992,-76.565775155485";-76.565775155485;3.40757645992
6276;2889;"C 14A O 55 14 B0629";"3.40757645992,-76.565775155485";-76.565775155485;3.40757645992
6277;2889;"C 14A O 55 14004";"3.40757645992,-76.565775155485";-76.565775155485;3.40757645992
6278;2890;"C 14A O 55 04";"3.408467974443,-76.565973039131";-76.565973039131;3.408467974443
6279;2891;"K 56 17B O 24 0101";"3.409452377574,-76.566651889257";-76.566651889257;3.409452377574
6280;2891;"C 17A O 55 71 00";"3.409955102521,-76.566180971542";-76.566180971542;3.409955102521
6281;2891;"K 56 17A O 04";"3.409732120332,-76.566261465764";-76.566261465764;3.409732120332
6282;2891;"K 56 17A O 26";"3.409660616067,-76.566387134759";-76.566387134759;3.409660616067
6283;2891;"C 17A O 55 86";"3.409779504043,-76.566297765127";-76.566297765127;3.409779504043
6284;2891;"K 56 17A O 12";"3.409696644557,-76.566333330414";-76.566333330414;3.409696644557
6285;2891;"C 17B O 55 104";"3.409561345806,-76.566584951608";-76.566584951608;3.409561345806
6286;2891;"C 17B O 55 112";"3.409485958337,-76.566521323637";-76.566521323637;3.409485958337
6287;2891;"C 17A O 55 78";"3.409805145363,-76.566360597993";-76.566360597993;3.409805145363
6288;2891;"C 17A O 55 70";"3.409855222505,-76.566401399874";-76.566401399874;3.409855222505
6289;2891;"C 17A O 55 62";"3.409905565325,-76.566443358301";-76.566443358301;3.409905565325
6290;2891;"K 56 17B O 32";"3.409358207496,-76.566683857442";-76.566683857442;3.409358207496
6291;2891;"K 56 17 O 50";"3.4098870225,-76.566130160194";-76.566130160194;3.4098870225
6292;2891;"C 17A O 55 80";"3.409805145363,-76.566360597993";-76.566360597993;3.409805145363
6293;2891;"K 56 17A O 34";"3.409615577991,-76.566448822996";-76.566448822996;3.409615577991
6294;2891;"C 17B O 55 96";"3.409606353099,-76.566660029817";-76.566660029817;3.409606353099
6295;2891;"C 17B O 55 91";"3.409722250065,-76.566495606663";-76.566495606663;3.409722250065
6296;2891;"C 17B O 55 83";"3.409774945584,-76.566540808035";-76.566540808035;3.409774945584
6297;2891;"K 56 17B O 24";"3.409448831317,-76.56665185209";-76.56665185209;3.409448831317
6298;2891;"K 56 17B O 14";"3.409490078905,-76.566600795597";-76.566600795597;3.409490078905
6299;2892;"C 17A O 55 26";"3.410109835389,-76.566605257359";-76.566605257359;3.410109835389
6300;2892;"C 17A O 55 71 00";"3.409955102521,-76.566180971542";-76.566180971542;3.409955102521
6301;2892;"K 56 17 O 08";"3.410278058154,-76.565992929473";-76.565992929473;3.410278058154
6302;2892;"C 17B O 55 67";"3.409872163979,-76.566620812563";-76.566620812563;3.409872163979
6303;2892;"K 56 17A O 04";"3.409732120332,-76.566261465764";-76.566261465764;3.409732120332
6304;2892;"C 17A O 55 86";"3.409779504043,-76.566297765127";-76.566297765127;3.409779504043
6305;2892;"K 56 17A O 12";"3.409696644557,-76.566333330414";-76.566333330414;3.409696644557
6306;2892;"C 17A O 55 78";"3.409805145363,-76.566360597993";-76.566360597993;3.409805145363
6307;2892;"C 17A O 55 27";"3.410235781552,-76.566397622048";-76.566397622048;3.410235781552
6308;2892;"C 17A O 55 11";"3.410326940618,-76.566479217877";-76.566479217877;3.410326940618
6309;2892;"C 17A O 55 70";"3.409855222505,-76.566401399874";-76.566401399874;3.409855222505
6310;2892;"C 17A O 55 62";"3.409905565325,-76.566443358301";-76.566443358301;3.409905565325
6311;2892;"C 17A O 55 20";"3.410158215196,-76.566647463288";-76.566647463288;3.410158215196
6312;2892;"C 17A O 55 45";"3.41014044211,-76.566316018505";-76.566316018505;3.41014044211
6313;2892;"C 17A O 55 55";"3.410073752778,-76.566277845389";-76.566277845389;3.410073752778
6314;2892;"C 17A O 55 63";"3.410015479569,-76.566226550353";-76.566226550353;3.410015479569
6315;2892;"K 56 17 O 50";"3.4098870225,-76.566130160194";-76.566130160194;3.4098870225
6316;2892;"C 17A O 55 03";"3.410375777915,-76.566489020951";-76.566489020951;3.410375777915
6317;2892;"C 17A O 55 37";"3.410189405303,-76.566353807131";-76.566353807131;3.410189405303
6318;2892;"C 17A O 55 80";"3.409805145363,-76.566360597993";-76.566360597993;3.409805145363
6319;2892;"C 17B O 55 75";"3.409827461442,-76.566586201514";-76.566586201514;3.409827461442
6320;2892;"C 17A O 55 54";"3.410007395679,-76.566523797306";-76.566523797306;3.410007395679
6321;2892;"C 17A O 55 46";"3.409959034547,-76.56648390089";-76.56648390089;3.409959034547
6322;2892;"C 17A O 55 38";"3.410057713133,-76.566563903863";-76.566563903863;3.410057713133
6323;2892;"C 17A O 55 28";"3.410109808085,-76.566605403031";-76.566605403031;3.410109808085
6324;2892;"C 17A O 55 12";"3.410204674539,-76.566691814112";-76.566691814112;3.410204674539
6325;2892;"K 55 17A O 02";"3.410339288139,-76.566741878605";-76.566741878605;3.410339288139
6326;2892;"C 17A O 55 19";"3.410288792305,-76.566436312684";-76.566436312684;3.410288792305
6327;2892;"C 17B O 55 83";"3.409774945584,-76.566540808035";-76.566540808035;3.409774945584
6328;2892;"C 17B O 55 47";"3.409961615545,-76.566694774419";-76.566694774419;3.409961615545
6329;2892;"C 17B O 55 59";"3.409910092666,-76.566656508073";-76.566656508073;3.409910092666
6330;2894;"D 51 15 O 05";"3.411951443796,-76.566223440881";-76.566223440881;3.411951443796
6331;2897;"D 51 14 O 92";"3.414209742203,-76.565851859017";-76.565851859017;3.414209742203
6332;2897;"D 51 14 O 90";"3.414209742203,-76.565851859017";-76.565851859017;3.414209742203
6333;2897;"D 51 14 O 240";"3.414209742203,-76.565851859017";-76.565851859017;3.414209742203
6334;2898;"K 54E D45 O 23";"3.41550016538,-76.56566691262";-76.56566691262;3.41550016538
6335;2898;"D 45 54C O 53";"3.415642389329,-76.565763176981";-76.565763176981;3.415642389329
6336;2898;"D 45 54C O 59";"3.415599656432,-76.565798037757";-76.565798037757;3.415599656432
6337;2898;"D 44 54C O 108";"3.415788487311,-76.566028741633";-76.566028741633;3.415788487311
6338;2898;"K 54E D45 O 15";"3.415551890024,-76.565775696336";-76.565775696336;3.415551890024
6339;2898;"K 54E D45 O 19";"3.415530473446,-76.565717288047";-76.565717288047;3.415530473446
6340;2899;"D 44 54C O 28 01";"3.416617805788,-76.566166584436";-76.566166584436;3.416617805788
6341;2899;"D 44 54C O 46 01";"3.416482421826,-76.566001581766";-76.566001581766;3.416482421826
6342;2899;"D 45 54C O 53";"3.415642389329,-76.565763176981";-76.565763176981;3.415642389329
6343;2899;"D 45 54C O 47";"3.415706778497,-76.565730691322";-76.565730691322;3.415706778497
6344;2899;"D 45 54C O 35";"3.415836766187,-76.565661774946";-76.565661774946;3.415836766187
6345;2899;"D 45 54C O 23";"3.415969388987,-76.565589848055";-76.565589848055;3.415969388987
6346;2899;"D 45 54C O 29";"3.415903602483,-76.565626191415";-76.565626191415;3.415903602483
6347;2899;"D 44 54C O 102";"3.415829558216,-76.566046617523";-76.566046617523;3.415829558216
6348;2899;"D 44 54C O 96";"3.415857981977,-76.566057985633";-76.566057985633;3.415857981977
6349;2899;"D 44 54C O 108";"3.415788487311,-76.566028741633";-76.566028741633;3.415788487311
6350;2899;"K 54D D42 O 57";"3.416266355803,-76.566334349356";-76.566334349356;3.416266355803
6351;2899;"K 54D D42 O 40";"3.416468823712,-76.566572263443";-76.566572263443;3.416468823712
6352;2899;"K 54D D42 O 43";"3.416387316626,-76.566408195405";-76.566408195405;3.416387316626
6353;2899;"K 54D D42 O 44";"3.416427174285,-76.566323372734";-76.566323372734;3.416427174285
6354;2899;"K 54D D42 O 46";"3.416335564315,-76.566495205856";-76.566495205856;3.416335564315
6355;2899;"K 54D D42 O 50";"3.416366365193,-76.566284447743";-76.566284447743;3.416366365193
6356;2899;"K 54D D42 O 51";"3.416327732236,-76.566371594743";-76.566371594743;3.416327732236
6357;2899;"K 54D D42 O 56";"3.416302118944,-76.566244055861";-76.566244055861;3.416302118944
6358;2899;"K 54D D42 O 52";"3.416269870321,-76.566456680648";-76.566456680648;3.416269870321
6359;2899;"K 54E D42 O 47";"3.416254035362,-76.566554562729";-76.566554562729;3.416254035362
6360;2899;"K 54C D42 O 49";"3.416465466234,-76.566193162356";-76.566193162356;3.416465466234
6361;2899;"K 54C D42 O 43";"3.416533318442,-76.56624218551";-76.56624218551;3.416533318442
6362;2899;"K 54C D42 O 37";"3.416595237922,-76.566286326777";-76.566286326777;3.416595237922
6363;2899;"K 54E D42 O 53";"3.416177579443,-76.566504187513";-76.566504187513;3.416177579443
6364;2899;"K 54E D42 O 41";"3.416328887423,-76.566601361875";-76.566601361875;3.416328887423
6365;2899;"K 54E D42 O 35";"3.416402747333,-76.566649266053";-76.566649266053;3.416402747333
6366;2899;"K 54D D42 O 39";"3.416449863374,-76.566446122165";-76.566446122165;3.416449863374
6367;2899;"K 54E D42 O 59";"3.416108479751,-76.566387215702";-76.566387215702;3.416108479751
6368;2899;"D 44 54C O 40";"3.416534846905,-76.566068587619";-76.566068587619;3.416534846905
6369;2899;"D 44 54C O 90";"3.415902334578,-76.566072392046";-76.566072392046;3.415902334578
6370;2899;"D 44 54C O 84";"3.415966073921,-76.566081726024";-76.566081726024;3.415966073921
6371;2899;"D 44 54C O 78";"3.416036069264,-76.566085619877";-76.566085619877;3.416036069264
6372;2899;"D 44 54C O 72";"3.416108666726,-76.566098046496";-76.566098046496;3.416108666726
6373;2899;"D 44 54C O 66";"3.416187276037,-76.566100448515";-76.566100448515;3.416187276037
6374;2899;"D 44 54C O 60";"3.416254314678,-76.566052345312";-76.566052345312;3.416254314678
6375;2899;"K 54C D42 O 55";"3.416377424664,-76.566116810506";-76.566116810506;3.416377424664
6376;2899;"D 44 54C O 46";"3.416422092701,-76.566031648317";-76.566031648317;3.416422092701
6377;2899;"D 44 54C O 34";"3.416586913193,-76.56612421614";-76.56612421614;3.416586913193
6378;2899;"D 44 54C O 28";"3.416652938016,-76.566206918894";-76.566206918894;3.416652938016
6379;2899;"D 44 54C O 54";"3.416322463402,-76.565959309985";-76.565959309985;3.416322463402
6380;2899;"K 54D D42 O 32";"3.416555210368,-76.56639789606";-76.56639789606;3.416555210368
6381;2899;"K 54D D42 O 33";"3.416520169906,-76.566483093287";-76.566483093287;3.416520169906
6382;2899;"K 54D D42 O 38";"3.416488680963,-76.566362317149";-76.566362317149;3.416488680963
6383;2899;"D 45 54C O 41";"3.415770519503,-76.565696800963";-76.565696800963;3.415770519503
6384;2900;"K 54C D42 O 31";"3.416654757598,-76.566323886145";-76.566323886145;3.416654757598
6385;2900;"C 12C O 53 15";"3.416966442475,-76.565880872644";-76.565880872644;3.416966442475
6386;2900;"K 54 D41 O 40";"3.41701112039,-76.566558620365";-76.566558620365;3.41701112039
6387;2900;"D 44 54C O 28 01";"3.416617805788,-76.566166584436";-76.566166584436;3.416617805788
6388;2900;"D 44 54C O 46 01";"3.416482421826,-76.566001581766";-76.566001581766;3.416482421826
6389;2900;"C 12B O 53G 03";"3.417018499513,-76.565740871854";-76.565740871854;3.417018499513
6390;2900;"K 53F1 12D O 07";"3.417481898019,-76.56629418966";-76.56629418966;3.417481898019
6391;2900;"K 54 12B O 36";"3.416962095085,-76.565775753527";-76.565775753527;3.416962095085
6392;2900;"K 54 12D O 14";"3.417427666275,-76.566318120396";-76.566318120396;3.417427666275
6393;2900;"C 12D O 53F 09";"3.41748356211,-76.566120121648";-76.566120121648;3.41748356211
6394;2900;"K 53G 12B O 20";"3.41716623789,-76.565700175379";-76.565700175379;3.41716623789
6395;2900;"K 53G 12B O 29";"3.417013153142,-76.565602136983";-76.565602136983;3.417013153142
6396;2900;"K 54 12D O 08";"3.417289871628,-76.566163039429";-76.566163039429;3.417289871628
6397;2900;"C 12B O 53G 05";"3.416966951155,-76.565880021904";-76.565880021904;3.416966951155
6398;2900;"K 54 12B O 06";"3.41713506077,-76.566017831412";-76.566017831412;3.41713506077
6399;2900;"K 54 12B O 44";"3.416986358628,-76.565883458179";-76.565883458179;3.416986358628
6400;2900;"C 12D O 53F1 05";"3.417389425254,-76.566024758719";-76.566024758719;3.417389425254
6401;2900;"K 54 12D O 04";"3.417266270892,-76.566119418906";-76.566119418906;3.417266270892
6402;2900;"C 12D O 53F1 12";"3.417321929669,-76.566119625782";-76.566119625782;3.417321929669
6403;2900;"C 12D O 53F1 08";"3.417363053377,-76.566118579271";-76.566118579271;3.417363053377
6404;2900;"C 12D O 53F1 21";"3.417193494632,-76.566011239407";-76.566011239407;3.417193494632
6405;2900;"C 12D O 53F1 13";"3.417320083122,-76.566025464001";-76.566025464001;3.417320083122
6406;2900;"K 54 12D O 06";"3.417404808172,-76.566293985352";-76.566293985352;3.417404808172
6407;2900;"C 12C O 53F1 37";"3.417152399176,-76.565808125081";-76.565808125081;3.417152399176
6408;2900;"C 12C O 53F1 28";"3.41718995625,-76.565925275353";-76.565925275353;3.41718995625
6409;2900;"C 12C O 53F1 24";"3.417255102662,-76.565925377885";-76.565925377885;3.417255102662
6410;2900;"C 12C O 53F1 20";"3.417189889978,-76.565925480591";-76.565925480591;3.417189889978
6411;2900;"C 12C O 53F1 14";"3.417376034281,-76.565863073663";-76.565863073663;3.417376034281
6412;2900;"C 12D O 53F1 17";"3.417258418591,-76.566010469717";-76.566010469717;3.417258418591
6413;2900;"C 12B O 53G 05";"3.417018499513,-76.565740871854";-76.565740871854;3.417018499513
6414;2900;"C 12B O 53G 10";"3.417112266623,-76.565965179665";-76.565965179665;3.417112266623
6415;2900;"C 12 O 53G 06";"3.41711614959,-76.565912233952";-76.565912233952;3.41711614959
6416;2900;"C 12C O 53F1 09";"3.417318721905,-76.565982448577";-76.565982448577;3.417318721905
6417;2900;"C 12C O 53F1 07";"3.417317616289,-76.565950124613";-76.565950124613;3.417317616289
6418;2900;"C 12C O 53F1 05";"3.417360622305,-76.565909680279";-76.565909680279;3.417360622305
6419;2900;"C 12C O 53F1 03";"3.417391166946,-76.565909674683";-76.565909674683;3.417391166946
6420;2900;"K 54 12B O 32";"3.416953563451,-76.565738458192";-76.565738458192;3.416953563451
6421;2900;"K 53F1 12D O 03";"3.417458042122,-76.566265641917";-76.566265641917;3.417458042122
6422;2900;"K 54 12B O 28";"3.416946296812,-76.565702246774";-76.565702246774;3.416946296812
6423;2900;"K 54 12B O 24";"3.416937127592,-76.565663500045";-76.565663500045;3.416937127592
6424;2900;"K 54 12B O 20";"3.416988933056,-76.565645516162";-76.565645516162;3.416988933056
6425;2900;"K 54 12B O 16";"3.416920929141,-76.565613259976";-76.565613259976;3.416920929141
6426;2900;"K 54A 12B O 18";"3.417113246586,-76.565927527156";-76.565927527156;3.417113246586
6427;2900;"K 54A 12B O 22";"3.417115450055,-76.565928909952";-76.565928909952;3.417115450055
6428;2900;"K 54A 12B O 16";"3.417112144807,-76.565926835803";-76.565926835803;3.417112144807
6429;2900;"K 54A 12B O 04";"3.417105534402,-76.565922687594";-76.565922687594;3.417105534402
6430;2900;"K 54A 12B O 20";"3.417114348275,-76.565928218509";-76.565928218509;3.417114348275
6431;2900;"K 54A 12B O 02";"3.417104432623,-76.56592199624";-76.56592199624;3.417104432623
6432;2900;"K 54D D42 O 40";"3.416468823712,-76.566572263443";-76.566572263443;3.416468823712
6433;2900;"K 54D D42 O 43";"3.416387316626,-76.566408195405";-76.566408195405;3.416387316626
6434;2900;"K 54D D42 O 44";"3.416427174285,-76.566323372734";-76.566323372734;3.416427174285
6435;2900;"K 54D D42 O 50";"3.416366365193,-76.566284447743";-76.566284447743;3.416366365193
6436;2900;"K 54 D41 O 32";"3.417137602698,-76.566606674503";-76.566606674503;3.417137602698
6437;2900;"K 54C D42 O 49";"3.416465466234,-76.566193162356";-76.566193162356;3.416465466234
6438;2900;"K 54C D42 O 43";"3.416533318442,-76.56624218551";-76.56624218551;3.416533318442
6439;2900;"K 54C D42 O 37";"3.416595237922,-76.566286326777";-76.566286326777;3.416595237922
6440;2900;"K 54C D42 O 26";"3.416629511086,-76.566426737082";-76.566426737082;3.416629511086
6441;2900;"K 54C D42 O 25";"3.416711732333,-76.56635802881";-76.56635802881;3.416711732333
6442;2900;"K 54D D42 O 39";"3.416449863374,-76.566446122165";-76.566446122165;3.416449863374
6443;2900;"D 44 54C O 40";"3.416534846905,-76.566068587619";-76.566068587619;3.416534846905
6444;2900;"K 54C D42 O 55";"3.416377424664,-76.566116810506";-76.566116810506;3.416377424664
6445;2900;"D 44 54C O 46";"3.416422092701,-76.566031648317";-76.566031648317;3.416422092701
6446;2900;"K 54 D41 O 26";"3.417200238096,-76.566631178872";-76.566631178872;3.417200238096
6447;2900;"D 44 54C O 34";"3.416586913193,-76.56612421614";-76.56612421614;3.416586913193
6448;2900;"D 44 54C O 28";"3.416652938016,-76.566206918894";-76.566206918894;3.416652938016
6449;2900;"D 44 54C O 22";"3.416695209895,-76.566256184973";-76.566256184973;3.416695209895
6450;2900;"D 44 54C O 16";"3.416747207858,-76.566313623753";-76.566313623753;3.416747207858
6451;2900;"D 44 54C O 10";"3.416779903514,-76.566379483627";-76.566379483627;3.416779903514
6452;2900;"D 44 54C O 04";"3.416828841809,-76.566415967139";-76.566415967139;3.416828841809
6453;2900;"K 54D D42 O 20";"3.416698131856,-76.566453035146";-76.566453035146;3.416698131856
6454;2900;"K 54 D41 O 38";"3.417075277272,-76.566582812293";-76.566582812293;3.417075277272
6455;2900;"K 54D D42 O 04";"3.416819743682,-76.566742898833";-76.566742898833;3.416819743682
6456;2900;"K 54D D42 O 08";"3.416836623105,-76.56650657466";-76.56650657466;3.416836623105
6457;2900;"K 54D D42 O 09";"3.416804679553,-76.566590046896";-76.566590046896;3.416804679553
6458;2900;"K 54D D42 O 10";"3.41674820361,-76.566711716168";-76.566711716168;3.41674820361
6459;2900;"K 54D D42 O 14";"3.416768102587,-76.566479247615";-76.566479247615;3.416768102587
6460;2900;"K 54D D42 O 02";"3.416904329264,-76.566532292139";-76.566532292139;3.416904329264
6461;2900;"K 54D D42 O 16";"3.416676329204,-76.566678334849";-76.566678334849;3.416676329204
6462;2900;"K 54D D41 O 47";"3.416979202658,-76.566652139123";-76.566652139123;3.416979202658
6463;2900;"K 54D D42 O 21";"3.416666519734,-76.566534251923";-76.566534251923;3.416666519734
6464;2900;"K 54D D42 O 22";"3.416607439627,-76.566644435381";-76.566644435381;3.416607439627
6465;2900;"K 54D D42 O 27";"3.416594441852,-76.566515102388";-76.566515102388;3.416594441852
6466;2900;"K 54D D42 O 28";"3.41653957821,-76.566610597258";-76.566610597258;3.41653957821
6467;2900;"K 54D D42 O 32";"3.416555210368,-76.56639789606";-76.56639789606;3.416555210368
6468;2900;"K 54D D42 O 33";"3.416520169906,-76.566483093287";-76.566483093287;3.416520169906
6469;2900;"K 54D D42 O 15";"3.416734965291,-76.566561530204";-76.566561530204;3.416734965291
6470;2900;"D 45 54 O 06";"3.416781244319,-76.565593577157";-76.565593577157;3.416781244319
6471;2900;"K 54D D42 O 03";"3.416875653604,-76.566617448664";-76.566617448664;3.416875653604
6472;2900;"K 54D D42 O 38";"3.416488680963,-76.566362317149";-76.566362317149;3.416488680963
6473;2900;"K 54D D41 O 35";"3.417105845529,-76.566699489742";-76.566699489742;3.417105845529
6474;2900;"K 54D D41 O 41";"3.417042988179,-76.566676102435";-76.566676102435;3.417042988179
6475;2900;"C 12C O 53 02";"3.41709143032,-76.565953381992";-76.565953381992;3.41709143032
6476;2900;"C 12C O 53 12";"3.41709092164,-76.565954232642";-76.565954232642;3.41709092164
6477;2900;"C 12C O 53 08";"3.417091125076,-76.565953892436";-76.565953892436;3.417091125076
6478;2900;"C 12C O 53 09";"3.416935666083,-76.565861958432";-76.565861958432;3.416935666083
6479;2900;"C 12C O 53B 05";"3.417122613672,-76.565971615618";-76.565971615618;3.417122613672
6480;2901;"K 53F 12C O 33";"3.418023553817,-76.566553015014";-76.566553015014;3.418023553817
6481;2901;"K 53F 12C O 35";"3.418043592253,-76.56660346903";-76.56660346903;3.418043592253
6482;2901;"C 11 O 52B 15 0201";"3.417691095929,-76.566465475399";-76.566465475399;3.417691095929
6483;2901;"K 53F 12D O 05";"3.417708096756,-76.566486616621";-76.566486616621;3.417708096756
6484;2901;"K 53F1 12D O 10";"3.41769235077,-76.56651146124";-76.56651146124;3.41769235077
6485;2901;"K 53F1 12D O 11";"3.417507674944,-76.566329211173";-76.566329211173;3.417507674944
6486;2901;"K 53F1 12D O 07";"3.417481898019,-76.56629418966";-76.56629418966;3.417481898019
6487;2901;"K 53F 12C O 51";"3.417741610473,-76.566577573632";-76.566577573632;3.417741610473
6488;2901;"K 53F 12D O 05";"3.41775031858,-76.566179264092";-76.566179264092;3.41775031858
6489;2901;"K 53F 12C O 15";"3.417814701478,-76.566054285044";-76.566054285044;3.417814701478
6490;2901;"K 53F 12C O 22";"3.41763582253,-76.56589010571";-76.56589010571;3.41763582253
6491;2901;"K 54 12D O 38";"3.417575312866,-76.566447764164";-76.566447764164;3.417575312866
6492;2901;"K 54 12D O 14";"3.417427666275,-76.566318120396";-76.566318120396;3.417427666275
6493;2901;"C 12D O 53F 09";"3.41748356211,-76.566120121648";-76.566120121648;3.41748356211
6494;2901;"K 54 12D O 08";"3.417289871628,-76.566163039429";-76.566163039429;3.417289871628
6495;2901;"C 12C O 53F 11";"3.41740747128,-76.565710704055";-76.565710704055;3.41740747128
6496;2901;"C 12C O 53F 07";"3.417438479538,-76.565712187284";-76.565712187284;3.417438479538
6497;2901;"C 12C O 53F 10";"3.41746474045,-76.565935424925";-76.565935424925;3.41746474045
6498;2901;"C 12C O 53F1 25";"3.41771339556,-76.565692179337";-76.565692179337;3.41771339556
6499;2901;"C 12D O 53F1 05";"3.417389425254,-76.566024758719";-76.566024758719;3.417389425254
6500;2901;"C 12D O 53F 08";"3.417619390327,-76.565846108813";-76.565846108813;3.417619390327
6501;2901;"K 54 12D O 04";"3.417266270892,-76.566119418906";-76.566119418906;3.417266270892
6502;2901;"C 12D O 53F1 16";"3.417636416103,-76.565814140887";-76.565814140887;3.417636416103
6503;2901;"C 12D O 53F1 12";"3.417321929669,-76.566119625782";-76.566119625782;3.417321929669
6504;2901;"C 12D O 53F1 08";"3.417363053377,-76.566118579271";-76.566118579271;3.417363053377
6505;2901;"C 12D O 53F1 21";"3.417193494632,-76.566011239407";-76.566011239407;3.417193494632
6506;2901;"C 12D O 53F1 13";"3.417320083122,-76.566025464001";-76.566025464001;3.417320083122
6507;2901;"K 54 12D O 06";"3.417404808172,-76.566293985352";-76.566293985352;3.417404808172
6508;2901;"C 12C O 53F1 28";"3.41718995625,-76.565925275353";-76.565925275353;3.41718995625
6509;2901;"C 12C O 53F1 24";"3.417255102662,-76.565925377885";-76.565925377885;3.417255102662
6510;2901;"C 12C O 53F1 20";"3.417189889978,-76.565925480591";-76.565925480591;3.417189889978
6511;2901;"C 12C O 53F1 14";"3.417376034281,-76.565863073663";-76.565863073663;3.417376034281
6512;2901;"C 12C O 53F1 33";"3.417710308042,-76.565690123627";-76.565690123627;3.417710308042
6513;2901;"C 12D O 53F1 17";"3.417258418591,-76.566010469717";-76.566010469717;3.417258418591
6514;2901;"K 53F 12C O 68";"3.417866767173,-76.566580788354";-76.566580788354;3.417866767173
6515;2901;"K 53F 12C O 44";"3.417725759936,-76.566124172273";-76.566124172273;3.417725759936
6516;2901;"K 53F 12C O 76";"3.417929239824,-76.566713918999";-76.566713918999;3.417929239824
6517;2901;"K 53F 12C O 70";"3.417953016444,-76.566604554019";-76.566604554019;3.417953016444
6518;2901;"K 53F 12C O 66";"3.417855415297,-76.566535933927";-76.566535933927;3.417855415297
6519;2901;"K 53F 12C O 62";"3.417845026922,-76.566509950904";-76.566509950904;3.417845026922
6520;2901;"K 53F 12C O 58";"3.417835237745,-76.566468078268";-76.566468078268;3.417835237745
6521;2901;"K 53F 12C O 56";"3.417819239993,-76.566414668708";-76.566414668708;3.417819239993
6522;2901;"K 53F 12C O 54";"3.417812278628,-76.566355170668";-76.566355170668;3.417812278628
6523;2901;"K 53F 12C O 72";"3.417880091248,-76.56664747853";-76.56664747853;3.417880091248
6524;2901;"K 53F 12C O 02";"3.417710980023,-76.565711658791";-76.565711658791;3.417710980023
6525;2901;"K 53F 12C O 14";"3.417860405324,-76.565818185399";-76.565818185399;3.417860405324
6526;2901;"K 53F 12C O 16";"3.417881442207,-76.56586097183";-76.56586097183;3.417881442207
